text,sentiment
ghz desteği bozuldu garanti kapsamında ithalatçı firmayı aradım garantiniz yok dedi Hepsiburada aracılığı garanti kapsamına koyuldu garanti firmasına 2 kez gitti ghz sorunu çözülmedi garanti konusundan almanızı tavsiye etmem türkiye garantili olan ürünlerden satın almanız mantıklı kaliteli tv boş cihazları üretiliyor alternatif ürünleri düşünün,3.406
adaptörü bozuluyor menüler yavaşlıyor verdiği görüntü detayları para etmez azelliksiz eski televizyonu özellikli hale getiriyor ak modeli stabil tvniz fed hdp ready dahi olsa ak stick modelini tercih edin,0.19100000000000006
normal google'mdeki filimler açılmıyor diğerlerinde satın almak gerekiyor,0.6950000000000001
ürünün i̇nternet hızı bağlantı kurma kapasitesi çok düşük wifi hemen yanında olmasına i̇nternet yok uyarısı veriyor sürekli yavaş i̇nternet hızına tahammül edemeyenler kesinlikle tavsiye etmem ürün performans diplerde,-0.567
ürün çok yetersiz düşük özelliklere sahip aşırı ısınma yapıyor kumanda genelde işlevsiz kalıyor,-0.28999999999999987
ürün incelediğim araştırdığım üründü beklentilerimi karşıladı küçük dip not adaptörle kullaniyorsaniz adaptörlü gücü yetersiz geliyor kapanıp açılıyor başka adaptör kullanmanizi tavsiye ederim 1 i̇ldiz vermemin sebebi mağazanın ürün yolladığı not eğer ürünü açtınız bozuk çıkarsa mağaza ürünü almayacağını servise yollamamizin gerektiğini yazıyor sıfır alpta arızalı ürünü nasıl servise yollamama bekliyorlar tüketici haklarından haberleri yok yada i̇nsa'ları kandırmaya calisiyorlar yüzden mağazayı kınıyorum kesinlikle önermiyorum konuda Hepsiburada'nın mağazaya uyarmasini bekliyorum,-0.6919999999999998
farklı firmadan aldığım beğenerek kullandığım ürün Hepsiburada aracılığı tane alıp farklı odadaki televizyonum kullanmak istedim almaz olaydım hepsijet denen iş yaptığı belli olmayan firma tarafından kargo edilmiş kurye adıma ürünü teslim etmiş güya ürünü ailem çevremdeki herhangi teslim almadı ürün başına geldi bilinmiyor Hepsiburada'ydı hepsijeti aradım aramamda ayrı kayıt açtılar 4 günü geçmiş çözüm bulamadılar parayı iade etmiyorlar ürünü bulamıyorlar cabası stres üstüne stres yaşatıyorlar ürünü bulup teslim etseler saatten tabii almayacağım 4 gün boyunca nerede başına geldi ıslandı kurudu bilmiyorum i̇ade aldığımda indirimden tekrar faydalanamayacağım kaybım olacak baksanız rezil durum yazıklar olan diyorum aracı firmanın suçu diyecek olursanız i̇yi karga firması çalışmaları gerekiyor hepsijet yaptığı belli olmayan sistem,-1.5199999999999996
ürünü buradaki yorumlara aldığı puana bakarak sipariş ettim i̇lk günlerde çok işe yaradı beğendim donmalar bitmek bilmeyen sürekli açılıp kapanmalar başladı i̇nternet'ten çeşitli çözüm önerileri buldum uyguladım fayda etmedi kimseyi etkilemek istemem şansızlığımdır,1.08
ürün satıcıya dair yorumdur ürünü nasa i̇letişim'den aldım ürün kusurlu çıktı ürünün değişmesi talebiyle Hepsiburada iletişime geçtim ürün Hepsiburada aracılığı firmaya ulaştırıldı sonuçta ürünün kusurlu olduğu kabul edildi stokta ürün olmaması sebebiyle para iademin yapılacağı bilgisi verildi aynı ürünü almak Hepsiburada'ya baktığımda nasa i̇letişim'in 1468 tl'ye aldığım ürünü 1940 tl'ye sattığını gördüm,3.7590000000000003
alındıktan 1 yıl tamamen çalışmayı durdurdu sürekli açılıp yazısında kapanıyor açılmıyor sakın incelemelere aldanıp almayın malum milletimiz 2 gün kullandıktan inceleme attığından yanıltıcı oluyor sorun cihazımda i̇nternet'ten kısa araştırma belli süre açılmamasinin kronik sorun olduğunu görebilirsiniz eğer 1-2 ay kullanicam diyorsanız üzerinde havalandırma deliği bulunmadığından 3-4 saatte ısınıp kapanacaktır idare edeceksiniz xiaomi'nin leş marka olduğunda vesile yaşayarak görmüş oldum sadece 1 yıllık ürün üretiyorlarmış sonrası allah emanet :d umarım sizde yaşayarak tecrübe etmeden almaktan vazgeçmişsinizdir,-4.852
gerçekten çöp ürün ilk aldığımda kullanma fırsatım olmadığı biraz geç yorum yapıyorum yavaş cihaz açıp dua etmeye başlamanız gerekiyor 1 kere çalışırsa 5 kere çalışmıyor tv ki yenilemek cihazı alarak tasarruf edeyim dedim külliyen zarar i̇ade edebilme şansım olsa hemen iade ederdim kimseye tavsiye etmiyorum,-2.8649999999999998
kesinlikle kesinlikle ürünü almayın netflix youtube girmek 5 dakika bekliyorum netflix girdiğim profili seçemeden atıyor girmiyor yorumumlarda övdüler bilmiyorum yüksek puan verdiler ürün parasını kesinlikle hak etmiyor iade oluşturuyorum,2.203
garantiden geri şekil dönmesi çok saçma tamamlayıcı aksesuardan kastınız cihaz kumanda ara kablo görevi gören bu kablo vardı koydum kutusunu çocuk yırtmış temin edecek basit birşey ürün geri göndermeniz çok saçma ayrıca ürünü aldığın belli fatura sı belli sadece kutu yok ürün geri gönderililirmi 7 ayda cihaz bozuldu,3.4820000000000007
kesinlikle şiddetle tavsiye etmiyorum eğer 3-4 aylıki kullanım istiyorsanız verin parayı cihazın ısınma sorunu sürekli kapanıp açılıyor benim verdiğim para çöp oldu para koymadı gereksiz almayın başka çözümler arayın 2. bu bilgisayar alıp devam ediyorum,-2.329
kasıyorki youtube açmak 5 dakika uğraşıyorum bide kitleniyor arada memnun kalmadım servise göndermeyi düşünüyorum,3.5730000000000004
ürün gerçekten çok güzel evet damacanaya tam oturmuyor eşimde şekil pompanın alt kısmını takım üstünde şarjlı pompayı taktı çok iyi oldu büyük oluyor diyenler şekilde kullanabilir şahsen aklıma gelmedi eşim sağolsun halletti :),8.067
ürünü diyerek aldım iyi almışım i̇nternet görüp almaya cesaret edemiyordum sesli çalışıyor sıkıntı en çok 1 dakika su doldurunca otomatik kapatıyor kazara basılı bıraksanız kendiliğinden kapanıyor 2 lt su dolduruyor arada tek basışta alacakların bilgisi olsun istedim hızlı güvenli paketleme ulaştı ürün teşekkürler,4.929
hızlı kargo güzel paketleme 1 güne elime ulaştı güzel şık kibar ürün şarjı dolu vaziyette geldi çalışmasında sıkıntı yok biraz ses çıkarıyor normal bence suyu orta derecede akıtıyor çok çok fazla bence sıkıntısı yok güzel ürün almak isteyenlere tavsiye ederim,10.115
beklediğimden küçük 12 bm civarında sisecamin 15 litrelik cam damacanası tezgah üstüne çok rahat oturdu ayrica damacanaya takılan sebiller oturtmak kin kullanılan mavi yaylı kapaktan aldık yayını çıkardık pompaya monte ettik süper oldu tavsiye ediyorum resmini atıyorum umarım duanızı alırım,0.636
ürün oldukça güzel kutu içinden şarj kablosu usb başlığı olmadan çıkıyor cep telefonu şarj adaptörüne bağlayıp şarj edebilirsiniz çalışma sesi normal sesli çalışıyor diyenler muhtemelen amacanın kapağını çıkararak kullananlar ürünü damacanamızın kapağına cihazın hortumu geçecek delik açıp kapağın üzerine takarak kullanınız şekilde sessiz çalışır beğendim ürünü fiyata manuel pompa satıyorlar tavsiye ederim,3.782
kendinden emil yapabiliyor muhtemelen diyaframlı pompası rahatlıkla balon şişirebilecek basıncı 18650 li-ion bataryası tek tuşla elektronik aç kapa yapıyor gayet güzel beğendim,2.056
bidonun kapağını pompanın iç kısmındaki yuvarlağın boyutuna göre keserseniz tam oturacaktır akıtma yapmaz düşmez sağlam durur kolay çıkar,0.15600000000000014
i̇lk aldığımda çok memnun kaldım mükemmel ürün araç kargo rezalet olmada firma çok güzel paketlenmiş hijyenik şekilde göndermişler şarjı 20 gün gidiyor kadar memnun kaldimki anneme komşularımızda aldım toplamda 5 urun aldım yanlışlıkla 2 ürünü çift motorlusundan 1 tanede fazladan göndermişler para teklif ettiğimde hediye olduğunu söylediler çok teşekkür ederim hakkınızı helal edin inanılmaz mutlu oldum fazla gelen ürünü sular kesildiğinde banyoda tutuyorum çeşme niyetine kullanıyorum tavsiye ederim çok kullanışlı,3.216
üründen memnun kaldım sadece damacananın ağzına doğrudan oturmuyor kapağı delerek geçirilebiliyor istedim kapağa gerek kalmasın sorun motorun gücü biraz zayıf geldi çalışırken sanki duracak bozulacak ses geliyor damacana şarj istemedi hala şarj etmedim eğer tek motor mantığını baştan bilseydim çift motorlu olanını alırdım hızlı pratik hizmet suner'di,-2.701
kesinlikle tavsiye etmiyorum günde bozuldu düğmesine bastırımda şarjı olmasına rağmen çalışmıyor,-0.454
süre aldık memnun değiliz sürekli damacanaya oturmayan alt kısımdan oturmayan çeşme kısmının arasından su sızdırıyor,-0.05600000000000001
şarjı damacanaya boşaltmaya anca yetiyor sesi çok yavaş dolduruyor memnun kalmadım aldığım arızalı geneli bilemiyorum evde kullandığımız başka şarjlı pompa neredeyse 3 damacana anca şarjı bitiyor sesi fazla hızlı dolduruyor üründen memnun kaldım açıkçası ürünü orjinal ürün diyene insanlar kandırmaya gerek yok,1.095
ürünün musluk kısmı ucunda bulunan beyaz parça pompanın ucuna oturmuyor pompanın alt kısmı hiçbir damacanaya uymuyor sürekkş alttan üstten su sızdırıyor aldığım zaman yazdım dikkate alınmadı defolu ürün gönderildi,0.798
akıttığı su miktarı su içmekten vazgeçiyorum bardak dolarken gereksiz ürün gördüm aldım boşa para verdim almadan düşünün parayı kolay kazanıyorum,-0.6629999999999999
ürün çok kalitesiz kısa sürede arızalandı garantili derede muhatap yok param çok 3 ayda yenisini alırım derseniz ideal ürün kadar süre idare edebiliyor sesi git gide artıyor akışı yavaş sarı süresi hafta,1.1540000000000001
yaklaşık ay aldım gayet güzeldi demir borusu tam oturmuyor su dolduruşumda damla damla su akıtıyor aldığıma pişman oldum,0.056
ürün koku suyun tadını bozuyor cihaz yüzünden 10lt suyu lavaboya döktüm yeni damacanaya taklığımda suyun tadının kokusunun bozuk olduğunun görünce cihazdan kaynaklandığını anladım tavsiye etmiyorum,1.055
damacanaya oturmuyor tavsiye etmiyorum iade süresini geçirdiğim elimde kaldı,-0.446
ürün bas bas bağırıyor leş gibime plastik kokuyor yaptıysam geçmedi aileme almıştım manuel pompaya devam :(,0.8840000000000001
6-7 ay oldu alalı çok memnunum pratik kullanımlı sürahiyi altına bırakıyorum dolunca otomatik kesiyor suyu arada işlerimi halledebiliyorum 2 haftada şarj ediyorum çokça tavsiye ederim bidona makineyi sabitlemek ekstra aparat aldım satıcı firma başarılı,0.2780000000000001
fiyatına göre oldukça iyi iş çıkarıyor damacana üzerindeki mavi kapağı çıkarmadan takmalısınız pek sabit durmuyor işlevini getiriyor,2.711
kurulumu kolay ürün çok büyük kolaylık sağlıyor sorunsuz çalıştı,4.416
5 lt pet suda kullanıyorum pet kapağını ortasından delerek damacana kapağına silikonla yapıştırdım tam oturuyor ürün eski kullanmış olduğum pompaya göre sessiz dolumu hızlı kargo paketleme güzeldi,1.975
i̇şe yarar,1.0
"satıcı özenli kargo yapmış gelen üründe kullanma kılavuzu temizlik talimatları vardı eğer sipariş ettiğiniz damacananın dışını çıkarmadan üzerini keserek pompayı takarsanız zaman herhangi sallanma vs olmuyor yorumlarda arkadaş bahsetmiş denemek istedim gerçekten 1,5 lt ilk akıllı bu hafızası şişeyi önüne koyun 1.5 lt kendiliğinden duruyor süper bu özellik bence genel anlamda beğendim",6.5760000000000005
ürünü dün sipariş edip bugün teslim aldım kullandım herhangi problem yok başka marka kullanmıştım farkı yok fiyat performans ürünü gönül rahatlığıyla alabilirsiniz,-0.372
rally food des the joe little show boeing single motor but i̇tü o isse look nice high'li recommended zor the prime,-0.9079999999999999
"damacana dolu iken sessiz sayılır damacana yarıya indiğinde ses bariz artıyor kadar rahatsız edecek yaylı damacana kapağı alıp yayını çıkartarak kullanıyorum 1,5 lt pet şişeyi örnek verecek olursam pet şişe dolmasına kala otomatik kapanıyor şarjı 4 5 damacana kullanıma gidiyor fiyata gayet güzel ürün",2.5410000000000004
hızı çok yavaş 1 sürahi suyu doldururken biraz sıkılıyorsunuz normalde 5 saniyelik iş sanırım 30-40 en beklemeniz gerekiyor ses olayına gelirsek gündüz çok problem gece sessizliğinde uyurken çalıştırdığınızda ciddi ses oluyor malzeme kalitesi olarak gayet sağlam ayrıca ürün su sızdırması yapmadı puanlama yapacak olursam ses yüksekliği 2/5 su doldurma hızı 3/5 olarak düşünüyorum arada satıcı birebir resimdeki ürünü yollamadı muadil ürün yolladı çok problem yapmadık su pompası,-2.867
makine güzel tazyik olayı güzel şarjlı olması ayrıca artı 1 yıldızı siyah sipariş verip beyaz gelmesinden gecikmesinden kuruyorum tavsiye ederim,2.7969999999999997
geçen hafta annem abim almıştım çok beğenmişler memnun kalmışlar kendime sipariş ettim sabah 8 zil çalınca şaşırdık açıkçası hepsijet gerçekten jet maşallah :) ürün şık gayet kullanışlı parasını hak ediyor yalnız kırık geldi denedim çalışmasına engel olmadığı iade etmiyorum kontrollerini sağlayıp gönderirseniz iyi olur,-0.7829999999999997
ürün çok yavaş dolduruyor 2 tane kendime birini babamgile aldım babamgil beklemekten dayanamayıp eski tip pompa sistemine geçtiler yavaş dolduruyor diyorlar bende suyun dokulecegini hesap ederek vardaki göre yere koyup bekliyorum,-1.668
ürün güzel kullanışlı zamanla şarj yuvası içerden lehimleri kopuyor şarj edemeyince kullanım dışı kalıyor tamirini kimse yapmak istemedi alakartını yakarsak bozulur dendi bende ürünün yenisini aldım şimdilik sorun yok manuelden hemhaliyle iyi,2.9330000000000003
motor gücü çok iyi borusu dar olduğu biraz yavaş dolduruyor sesi yan odadan duyuluyor,1.6740000000000002
ürün güzel kullanışlı sesi rahatsız etmiyor normal manuel pompalardan yavaş dolduruyor beklemek gerekiyor memnunum alınabilir şarjı uzun gidiyor ışıkları şık duruyor tam oturması kapağı delmek gerekiyor şekilde kolaylıkla sağlam bu şekilde kullanılabiliyor,2.267
ürün kullanışlı tavsiye ederim şarjının 2-3 damacana gittiğini söyleyen arkadaşlarım oldu marka 1 damacana kullandırıyor bence sorun,-2.428
ürün pek kaliteli durmuyor çalışması beklentimin üzerinde,1.852
kullandığımız zaman damacanadan titreşim sesi geliyor makinanın dışında çok i̇yi,-0.114
çift motorluya göre biraz yavaş dolduruyor şarjı baya uzun gidiyor,-0.637
süre su gelen ucun başlıkla birleştiği noktadan çıktı geri taktım orijinali oturmuyor,-0.020000000000000004
ürünün benzerini kullandım arıza yapınca tekrar aldım şarjı gidiyor haricinde kullanışlı,0.016
tam fiyat ürünü,0.8280000000000001
güzel ses çıkarıyor şarkı yeterli,1.5939999999999999
ürün gerçekten çok kullanışlı sesi yüksek,1.419
su kaçırıyor biraz,0.016
malzeme güzel kullanım kılavuzunda yazdığı borusunu sıcak suya koyunca koku vs olmadı debisi yeterli sessiz gayet net yan odadan duyulan cinste değişen bu uğultuya sahip denk geldi bilmiyorum hoşlanmadım,2.994
ürünü 5 ay aldım çalışmasında herhangi problem yok zaman geçtikçe içindeki hortum suyu kokutmaya başladı ayrıca çalışırken biraz fazla ses çıkarıyor,-2.436
2 yıldız eksik verdim sebebi 1 ürün kırık geldi 2. sarı kablosu yok paket yapıp yollayan şahıs içini açıp bakmak aklına gelmezdi,0.023000000000000173
gereksiz bence musluk kısmı çok dar damacana başında beklemek biraz sıkıcı oluyormuş :) alt taraf su icicez,-1.8880000000000001
kargo paketleme vs sorunsuzdu ürünü 14 nisan 2021 teslim aldım ürün gündür şarj almıyor şarj ediyorum şarj bitmiş açılıp kapanıyor hemen ömrü kadarmış su akışı çok hızlı değildi biraz başında bekletiyordu sesi vardı kadardır düşünüyorum buçuk yıllık ömrü,1.756
önceki aldığım narpump pompaya göre çok yavaş önceki şarj olurken çalışıyordu çalışmıyor tane ihtiyacım sanırım başka marka tercih edeceğim ucuz yapmak kalite iyice düşmüş,0.2350000000000001
ürün maalesef beklentimi karşılamadı yavaş akıyor su bardağı 10 saniye dolduruyorsunuz algılama olayı çok güzel düğmeye bastığın an açılıp kapanıyor çok oyalıyor insanı,1.7650000000000001
başta güzel çalıştı sonrası hüsran musluk kısmı kenarından akıtmaya başladı çabuk çıktı damacana uygun almamıza monte kısmı su kaçırdı memnun kalmadık,3.664
bardak doldurmak ideal sürahi vs doldurana ömrünüz gidiyor debisi biraz düşük çalışmasında sorun yok şarjı iyi uzun süre gidiyor,-0.1909999999999998
ürün amacanın ağzına tam oturmuyor yavaş çalışıyor iyi seçeneklere göz atın,2.866
çok ses yapıyor sari aciklamadakinin varisi parti onu duruyor damacananın dolulusuna bali 1 1.5 litre arası,1.122
çok ses yapıyor dedikleri yok 6 damacana şarjı gidiyor bilmem hikaye en fazla 3 en deli eden ses başka birşey diyemiyorum,-0.9840000000000001
eskide kaldı artık uzun ömürlü aynı markanın yeni serileri çok güzel,2.801
şarjı 1 ay içerisinde yarı yarıya düşüyor pil sıkıntısı çözülmedikten şarjda durmasının anlamı yok,-0.096
ses olayına çözüm bulunmalı bence biraz gürültülü çalışsa keşke,-0.909
ürünü kullanıyorum pratik ürün bende damacana içine giren plastik hortum koku yapıyor özellikle damacana değişimi sonrası günde çok belli oluyor,2.548
sesli yavaş dolduruyor geçmişte aynı markanın farklı ürünlerini kullandım tek memnun etmeyen ürün oldu,0.07699999999999996
evet yapacağı işi yapıyor şarjı 3 4 damacana götürüyor gürültüsü evi ayağa kaldırıyor gece su içmeye korkar olduk yüzünden,-0.10400000000000001
7 ay dayanabildi şarj tutmuyor kullanmayı bırakmak zorunda kaldım,-3.027
gerçekten aldığıma pişman oldum pompasında çalışmasında sorun yoktu hortumun kokusu allah aşkına damacanadaki suyu iğrenç kokuttu suda kaynatınca kokusu gider demişler benimkisi gitmedi çıkardım tekrar eski manuel pompayı kullanıyorum kokulu sudan iyidir koku hassasiyeti olanların almasını tavsiye etmem :(,-4.777
çok yavaş çok ses çıkarıyor,-1.0670000000000002
ürün maalesef bozuk geldi usb taktığım yer hareket ediyor fişe taktığımda belli süre ışığı sönüyor normalde 3 saat taktıktan şarj dolduktan ışık kendiliğinden sönecek şarja taktım yarım saat ışığı kapandı usb hareket ettirince ışık tekrar yanıyor,0.652
yıldız hak etmiyor inanmayın şimdiden onunda bulunan demir apart habire ckyor duruyor birleşim noktasından su kaçırıyor almayın derim hak etmiyor,1.6960000000000002
plastik kokusu gitmedim alalı ay oldu halen suyun tadını değiştiriyor plastik tadı suya geçiyor dışında çalışmasında sıkıntı yok,0.04
makina iyi demir borusu çıkmadı eski makinamınkini kullandım kontrol etmeden gönderiyorlar,1.986
ürün musluk birleşim yerinden sürekli çıkıyor,0.8840000000000001
sesli yavaş,-0.669
sürahiyi 2 dakikada dolduruyor çok yavaş,-0.7290000000000001
ürün çok kötü şarj tutunuyor imi güne şarja takmak zorunda kalıyoruz,-0.952
çok yavaş aktığı kullanışsız,-0.661
sesi yüksek debisi çok düşük,-0.44100000000000006
bozuldu,
önceki damacana pompamdan sessiz çalışıyor su sildiriyor güç olanakta zayıf yazık,5.317
damacanadaki suyun tadını değiştirdi suya yanık plastik tadı verdi ilk aldığımız narpump sorun yoktu kaliteyi bozmuşlar sanırım,-2.682
beklediğimden kötü 750ml ki dk dolduruyor gece çok ses yapıyor şarjı çabuk bitiyor basmalı pompa çok kullanışlı hızlı hafta test ettim,-1.1540000000000001
pompadan 3 tane aldım kayınvalideme kendime aldığım canavar 3 sene olmuş alalı tık demedi son aldığım birkaç ayda bozuldu servisine yok yapacaksak kaldı elimizde,-0.064
ürün kutusu ezik hasarlı geldi çalışıyor kullanmaya devam ettim güzel ürün kullanışlı pratik,4.532
ürün şarj tutmuyor,0.8520000000000001
ürünün puanına bakıp aldandım damacana kullandıktan damacanaya taktım su akıtmaya başladı çelik borunun takıldı yer dipten çıktı kırık gelmiş üründen kullanmadığım anlamadım bugün herhangi tahtakale'len aynısını ucuza aldım zaman farkettim kısmının problemli geldiğini bence gidip herhangi yerden alın pahalı özensiz gönderim aradan zaman geçti iade etmeyi deneyeceğim,-3.063
ürünü aldım kullanmaya başladım i̇ki damacana suyu kötü kokuyor döktüm damacana suda problem sandım yavaş tüketiyoruz kokuyor sandım pompasız kullanınca koku yapmadı firmaya yazdım silikon hortumu kaynatın dediler 4 kere kaynattım başka hortum kullandım sonunda başlığı suda beklettim sonuç ikinci bekleme ilk beklemede sürü parçacık koyu su vardı sağlıksız duruma sebebiyet veren firmanın ürünleri üretiyor olması çok üzücü önermiyorum,-5.223
çok ses geliyor firmayla orus'tuk urunu degistirmek için iade aldı eski ürünümü gönderdi yenisiyle degistirdi stok yok diyerek oyaladı 150 liralık urunu para iadesi gecen ilin fiyatıyla iade aldı eski ürünümü istememe rağmen göndermedi tavsiye etmem,-2.134
ürün hatalı geldi demir borunu birleştiği plastik kısım tam oturmuyor iade etmekle uğraşmak istemediğim kullandım,0.42100000000000004
geçen yıl aynı markanın çift motorlusunu almıştım istediğimden hızlı su akıttığı tek motorlu olanı aldım evde saniye denedim çalışıyordu kampta kullanmak istediğimde çalışmıyor kesik kesik çalışıyordu geçen yıl almış olduğum çift motorlusu geçen yılki şarjıyla çalıştı süre hala iyi çalışıyor ürün maalesef bozuk çıktı ambalajlarını atmış olduğum iade edemiyorum,2.7270000000000003
merhaba ürünün musluk ismi arizalandı oturmuyor yedek parça ilginizi geri dönüşünüzü rica ederim,0.112
6 ay içindeki plastikleri atmaya başlıyor su içerken temiz 100 kere düşünüyorsunuz,0.844
demirin ordan su sızdırıyor kalite bozuldu sanki şarj gidiyor suyu çok yavaş dolduruyor,0.16700000000000004
ürün çok güzel çatlak geldi özensiz bu satıcı kabul edilebilir bu durum uğraşmamak adına herhangi işlem yapmayacağım,2.5060000000000002
süre aldık memnun değiliz sürekli damacanaya oturmayan alt kısımdan oturmayan çeşme kısmının arasından su sızdırıyor,-0.05600000000000001
oto alakası yok berbat,-1.0
berbat i̇srail mali,-0.992
çakma,
ürünüm gelmedi kargocu ürünleri getirdi paketi vermedi teslim etmiş mesajda geldi,
i̇ndirimde aldım peres beyazlar göndermişsiniz şaka,0.483
patlak geldi,
gıda deterjan aynı pakete konulmaz,0.032
gıda deterjan aynı pakete konulmaz,0.032
peres bing abc yetişi tercih ederim,0.008
ürün sahte kokuyor köpürüyor leke çıkarıyor çamaşırlarım berbat hale geldi sadece tuz kokusu geliyor bembeyaz toz halinde yıllardır oto kullanıyorum çok seviyorum sahte olduğunu anlamıyor olmam imkansız rezalet görmedim paramız çöpe gitti yüzünüzden i̇lgili yere şikayette bulunacağım,-5.202999999999999
ürün çok güzel beğendim teşekkürler,2.8600000000000003
uygun fiyata aldım,1.6480000000000001
i̇ndirimde aldım gayet güzel kullanıyoruz,2.0
oto farkı kalitelisi kokusu süper,
ürünüm elime ulaştı paket sapasağlam,0.016
öncelikle yıldızı kargo hızı paketleme verdim ürün gün incinde teslim edildi paketleme çok oden'liydi i̇nternet'ten toz deterjan almıştım çuvalla göndermişlerdi :/ ürüne gelecek olursak oto kalitesi tartışılmaz uzun zamandır kullanıyorum çok farklı markalar kullandım en çok momo'yu beğendim renklilerde beyazlarda i̇ndirimde yakalamışken alayım dedim bide üstüne hb hediye çeki vermişti kullandım çok uyguna geldi teşekkürler hb,1.5170000000000001
mis kokuyor oto kalitesi,
dün sipariş verdim bugün teslim aldım kargosu oldukça hızlı marketlerde neredeyse katı fiyatına satılıyor şuan i̇ndirimden aldığım çok uyguna geldi i̇yi Hepsiburada :),1.056
2 adet beklerken 4 adet gönderildi xx olunca 4 adet gönderim yapılıyormuş çok mutlu oldum aldığımda indirimli fiyatı barkod hatası kaynaklı iptal edildi kalan farkı karşılayarak ürünüm gönderdiler Hepsiburada'da çok teşekkür ederim,-0.314
tozları oldukça ince makinede erir topaklanır derdi olmuyor havlu carsallar için toz deterjan kullanıyorum disinda sivil kullanıyorum somonun deterjan ihtiyarimi karsiliyo güzel kokuyor,2.634
ürün gayet güzel paketi sağlamdı paketin içine konulduğu kutu paramparça teslim edildi paket fotoğrafı yuki'lenmedi,2.876
temiz olarak teslim edildi kullanmadım,1.0
iyi kardeşim kutunun içine atıp göndermişsiniz insan ekstra bu muhafaza yapar paket poşet vs,2.6550000000000002
i̇yi urun,
normal,0.024
i̇ndirim döneminde aldım sorunsuz geldi paketleme iyi olabilirdi,2.667
ürünü almak isteyenler tavsiye ederim çocuk geldi paketleme gayet güzeldi,0.23300000000000004
markette uygun'a bulunca bu kızdım yapmak birşey yok,0.088
kargolanma çok geciktiği için 1 puan kırıyorum,-0.128
i̇yi ürün zamanında kargo,0.8600000000000001
elbiseler leke çıkartmıyor ürünün sahte olma ihtimali,-2.308
teşekkür ederim,0.0
paketleme güzeldi sorunsuz geldi,
bilinen marka formülü oynanmadıysa kalite,0.8280000000000001
açmadım yorumlarına bakarak aldım,
stoklar yaptım kasım ayında resmen deterjan batağına düştüm zamlanacak indirimde gayet uyguna geldi satıcıya teşekkürler,0.016
kullanmadım aktive fresh olanı vardı bende bitsin kullanicam,
oto kalitesi uygun fiyata aldım güzel hızlıydı,3.648
kokusu hafif güzel etkili çıkmayan leke çıkmıyor,0.614
muhteşem,0.6479999999999999
i̇ade uğraşmak istemedim ayıp paketleme olurdu poşete sarıp kargolansaydı dokulu sach'la geldi ürün üstelik geç teslimat oldu,-0.07899999999999996
paketin üstü kesikti kutunun içine epey dökülmüş kutuya konmadan farkında olarak konmuş olduğunu düşünüyorum carrefour satıcısını güvenli almıştım i̇çerik orjinali'dir geniş şekli kötüydü,0.0
beğenilmedi netten deterjan almamaya karar verdik markette alınandan farklı,-0.098
deterjan koliye koyulmuştu maalesef patlamıştı deterjan dökülmüştü kenarlardan durum biraz üzücü,-0.302
ucuzunu buldum,
hızlı gönderildi maalesef ambalaj kesikti deterjanın dökülmesine sebep oldu,0.594
kendim alırım marketten iyi gelene canını okuyorlar paketin,2.667
paketi yırtık geldi,0.008
i̇yi,
ürün orjinal paketlenmesi güzel değildi patlayıp dökülebilirdi,2.8520000000000003
eski oto kalitesi,-0.669
hiçbir deterjan leke çıkarmıyor,-1.896
i̇dare eder,0.8200000000000001
ürün resimdekiler ayni eflatun paketler bilginize,0.8600000000000001
önceden aldığım tekrar tercih sebebim oldu ürünü kullanmadım paketlemesi kargo hızı çok iyi ürünün son kullanım tarihi geçmek bende tereddüt yarattı uğraşmak istemediğimden iade etmiycem,0.528
iyidir,
lekeleri çıkarmıyor,
orijinali gelmedi,
orijinal ürün olduğuna dair şüphelerimiz,0.8600000000000001
i̇yi fiyat,0.8200000000000001
kargo çok kötüydü içine koydukları yırtıktı üründe patlak geldi birazı dökülmüştü,0.016
urun iyi siyilir jet berbat disari kabinin onun birikip gittiler komsusu teslim aldı ms geldi bunun komsularima sordum hiç birinin durumdan haberi yok sacmalik ötesi,1.667
bilmiyorum eski oto kalitesi yok ürünlerde sorun anlamadım temizleme köpürme performansı başarılı,-3.359
pahalı,
kokmayan düzgün yıkamadığını düşündüğüm deterjan gelen ürün sıkıntılı bilemiyorum bembeyaz toz deterjan kokusu yok yumuşatıcı kullanmadan çamaşırlar çirkin kokuyor kurutma kullandığım yumuşatıcı kullanmıyordum sırf deterjandan aldım tasarruf olsun dedim pahalıya patladı,1.0350000000000001
orjinal emin olamadım yada kaloteyı dusurmusler camasırlarda hız fark yok,1.863
ürün patlak geldi,0.8520000000000001
i̇ndirimden alırsanız bayat ürün gönderiyorlar,0.8520000000000001
i̇nternet'ten pek almam cunku sahte çıkıyor satıcı Hepsiburada olunca aldım,-0.3959999999999999
paket orijinal duruyor içeriğinden emin olamadım sade beyaz toz deterjan,1.871
orijinal oto değildi,0.008
ürün orijinalinde şüpheliyim toz,0.8600000000000001
tam istediğim geldi kokusu mükemmel,1.008
kolisi patlak geldi,
eh,
başlıktaki ürün gelmedi kalitesi düşük olan gönderildi açıklamada faturada başlıkta yazan ürünü ayırt edemiyorlar bilerek hatalı ürün gönderiyorlar ucuz kalitesi düşük ikinci defa oluyor,-0.34799999999999986
