text,sentiment
dış yüzey çok uzun süre kullanamadan çatlama yaptı uç kısmını sıkınca gövde atıyor i̇ki tane almıştım ayrı ayır zamanlarda ikisinde uç kısımdan vidalanan bölge çatlama yaptı orijinal rotring değil rotring'in kalitesi 2. sınıf ürününü,-3.0
kalem güzel orijinal paketleme çok kötü bence kalem hiçbir sarılmadan öylece paketin içine bırakılmış yapılmamalı,1.0
ürün herhangi ambalajı olmadan geldi elimde önceden bulunan tikko modelleri kıyasladığımda kalitesiz sahte duruyor i̇ç kısmında bildiğimiz mavi plastik beyaz ince malzeme kullanılmış basma hissiyatı farklı,-2.0
ürün sahte rotring kaliteyi oldukça düşürmüş,1.0
uygun,1.0
ürüne lafım yok kitapta almıştık iki tane kalemden kalemleri kitapların yanına koymuşlar pata küte kalemler kitap kutusunun gelmiş en azından patpata sarın atın kutunun içine,0.0
ürün madde in china eskiden almandı gerçek rotring kalitesi eski rotring kesinlikle yok dış plastik tamam sağlam aynı sıkıntı yok içindeki plastik mekanizma eski rotring mekanizması değil iğrenç kalitesi bilmiyorum 17 il cüzi miktar ödedim yüzden 3 yıldız 17 il 3 tane koyu mavi aldım iyileri bence uzun süre gitsin kullanayım aldım inşallah 1 yıl dayanabilir pek güven vermedi rotringin kalitesi bozulmuş düzenleme 6 ay dayandı uç basmak kapağa bastığımda içindeki vida bölümü plastik gövdeyi tutan bölüm iç mekanizmayı tutmuyor adeta mermi fırlıyor çözemedim keşke eskisi sağlam olsaydı olan uç kırmaya başladı,-13.0
kalitelisi ritmini alıyoruz kalem üç kısmından kırılıyor iç mekanizması bozuluyor anlayamadım çakma olduğunu düşünmeye başladım,1.0
elimizde kaldı direk bozuldu,-1.0
kalemlerin etiketi yıpranmış geldi,-1.0
ürünün orijinalliği konusunda şüphem,-1.0
kalem çin malı malzeme kalitesinden pek beklemeyin iş görür ucuza geldiği aldım amazona teşekkür ederim,1.0
eskisi kaliteli çıtlamıyor i̇dare eder,2.0
kalemin en ucundaki sivri kısım yerinden çıktı kayboldu,-1.0
ürün gayet güzel ambalajda geldi gayet kaliteli ergonomik kalem fiyatına gayet uygundu,5.0
kullandıkça rengi solmaya başladı idare eder kalem,2.0
orijinalliğinden şüpheliyim,
90lı yıllarda lisede öğrencilik yapmış arkadaşlar anlayacaktır kalemin made in germany rotringle uzaktan yakından akrabalığı dahi yok eski mekanik eski mika kalitesi kalmamış öylesine kalem tek artısı üzerinde rotring yazması,-1.0
plastik olmuş bin malı bide eski rotring niye geçmeden ablam yürütmüş yenisini alayım dedim eskiden rotringler metal idi plastik olmuşlar beş liralık ürün resmen,2.0
ürünü amazon sattığı orjinal olduğuna yüzde yüz eminim rotring kalitesi eskisi değildi aldığıma biraz pişman oldum,-1.0
orijinal değil olduğunu düşünmüyordum yazarken biraz uç sesi geliyor farklı bu dokusu,-1.0
paketin içine öylece fırlatılmış mı anlam vermedim iyi paketleme beklerdim kalemin kalitesi iyi orijinal ürün,3.0
ortalama tikko tek sıkıntısı 0.35 yapılmayacak uç çok kırılıyor türkiye'de 0.3 uçlar çok yaygın olmadığından kırtasiyelerde i̇nternet'ten uç fiyatları çok absürt seviyede pahalı iade etmek zorunda kaldımnormal tikkyden hafif başka farkı yok,0.0
2 adet sipariş verdim çizik düzgün geldi,0.0
ucuz olduğundan aldım 1 sezon çıkarırsa öpüp başınıza koyun,-1.0
kalemi kullanırken sürekli içindeki ucu giriyor c gidiyor için beyati'ni alois'tim ortasında tirmizi bu şerit çekilmişti boyası elime bulasınca fark etmiştim puan tamamen kayboldu için çok önemli olmadığı için iade etmicem 8 ekim 2022 itibariyle 34 liraya aldım sunu söyleyebilirim çok kaliteli ürün değil,2.0
üründe paketlenmesinde sorun yok kargonun gelmesi 6 gün sürdü,-2.0
çalışmayan ürün gönderilmiş kargoya veremedim çocukların okullarıyla uğraşırken bozuk ürün gönderip çocuğu mutsuz etmek gerçekten çok can acıtıyor,-1.0
kampanyalı olmasa iade ederdim kalitesi düşük eski rotring’ler değil plastik hafif basma yeri dandik önermiyorum,-4.0
aldıktan çok zaman geçmeden yerlerdeki detay renkler soyuldu parmak koyduğumuz plastik kısım bildiğiniz yok oldu çakma kalitesi eşdeğer önermiyorum,5.0
öncelikle paketleme gerçekten kötü önceden amazondan kalem aldım en azından şeffaf poşete konulup paketleniyordu dümdüz atmışlar içine kalemi paketin kaleme gelirsek kalemin üzerindeki lisans yapismamisti çok ucuz plastik görüntüsü eski tikko değil,-2.0
eskiden kalemlerin ağırlığı vardı bildiğiniz içini boşaltmışlar sadece görsel olarak benzerlik,-1.0
paketleme çok iyi ürün gerçekten çok kalitesiz fiyat 10 liranın altına düştüğünde alınabilir,6.0
kalitesiz i̇ki ayda bozuldu,-1.0
kalem hakkında fazla söze gerek yok gelen ürünün alt kısımlarında çizikler vardı,-2.0
2000 yerde aldığım çalınmasın uğruna savaşlar verdiğim rotringlerimi bulamaz olunca tikko tasarımını sevsem kullanışlı bulsam zamana ayak uydurmak adına yeni tasarım üründen adet sipariş ettim ürün elime geldiğinde üzerindeki madde in china yazısı kalitesizlik hissi hayal kırıklığına uğrattı i̇çerisindeki mekanizma kalitesiz hale gelmiş gerçekten üzüldüm verdiğim iki puan amazon aşkına iade etmeme sebebim 25 liralık ürün taşıma iş yükü oluşturarak çevreye karşı duyarsız davranmamak,3.0
eskisi kaliteli değil,0.0
kişinin yazdığı bin malı orijinal değil ucu biraz yamuk fiyatı uygun olduğu aldım 14 il civarındaydı fiyat çok değişken fazlası etmez kargo kolay gelsin 2 günde geldi,0.0
kalemin ince iğne ucu kutudan çıkarmadan kırıldı ayrıca orjinal değil bildiğiniz bin malı üstündeki barkodların yarısı sökülmüş yarısı üstündeydi amazon'dan beklemezdik açıkçası üzdü gerçekten,-1.0
yan sanayi uç törpülüyor,-3.0
bunlar sahte rotring kaliteyi fena bozmuş elimde 20 senelikten tutun 3 senelik rotringte elimde olan uymuyor iç düzeneği kalitesi üstündeki yazı birebir aynı muhtemelen geri iade edeceğim birde kalktım renginden aldım bandrolleri uyduruk,-7.0
notting marka kalem ucu çok nazik dikkat edilmesi lazım ürün direk olarak kutuya konulup gönderilmiş naylona sarılıp gönderilebilir amazon firmasına yakışmadığını düşünüyorum,1.0
yıllardır rotring kullanıyorum birşey görmedim malzeme kalitesi çok kötü başlığının görünümü metal takip çıkarıp bakana plastikten farksız eğer kalemi almayı düşünüyorsanız tavsiyem burdan almayın 80tl burda vereceğinize on lira yirmi lira fazla verin gidin dışarıdan alın,4.0
yanlış renk neon yeşili geldi i̇ade,2.0
tane aldıysam neredeyse bozuldueski rotring kalitesi yokmekanizması hemen bozuluyorkesinlikle almayacağımi̇sterse indirimde 1 ty’ye insin fiyatı,-3.0
kalemi kaliteli zannederdim eskisi değil 1 ayda bozuldu,0.0
12 tane yazıyor 1 tane geldi,-2.0
ürün orjinal benzemiyor,1.0
kalemi alalı 1 ay oldu çok az kullanılmasına hemen bozuldu uç çıkmıyor tıkanma varsa bakalım açmak istedik kalemin uç çıkan yeri açılmıyor eskiden rotring kalemleri senelerce kullanırdık,-2.0
ürün satışındaki içerik 12 adet olmasına satıcı ürünü 1 adet göndermiş satıcıdan alışveriş yapmanızı kesinlikle tavsiye etmem boşuna zaman kaybı,1.0
şimdiye kulak içi kulaklık kullanmamıştım aynı zamanda android telefonum olduğu uyumsuzluk yaşar mıyım tedirgindim şimdilik alkali yaklaşık 3 hafta oldu samsung s20 fe telefonumda sorun çıkarmadı ses kalitesi çok güzel kulakta duruşu baya estetik tek problemi sesi yarının üstüne çıkarınca şarkılarda dışarı ses veriyor sebebi muhtemelen silikonlu olmaması aşırı derecede dışarı vermediği yüksek sesli dinlemediğim problem yaşamadım eğer almayı düşünüyorsanız öneririm,5.0
taahhüt edildiği kalite günde gelmesi güzeldi ürün fiyatı giderlerin birlikte toplam olarak yazılması iyi olurdu,7.0
apple kalitesi şaşırtmaz tartışılmaz kullanıyorum aydır hiçbir sorun yaşamadım güzelce paketlenmiş orjinal ürün gönderimi satıcıya teşekkür ederim elektronik ürün alacaksınız mutlaka amazona bakın,1.0
problem yok,-2.0
mükemmel ses kalitesi,2.0
ürün kaliteli orjinal kesinlikle tavsiye ederim,4.0
yıl oldu alalı hala ilk günkü çok kullanışlı kaliteli,3.0
çok severek kullanıyorum kablolu kulaklığın yeri başka diyebilirim kablolu kulaklığımın sürekli bozulup karışıp harap olmasından yenisi masraf çıkarmasından yorulmuştum oyun oynarken açıkçası korkmuştum senkronizasyon sıkıntısı yaşar mıyım durumla karşılaşmadım çok rahatlattı kulak yapıma uygun kullanabileceğim en rahat bluetooth kulaklık,0.0
yenilemek amaçlı ikinci kez aldım uzun zamandır kullandığımın batarya performansı zayıfladığı yeniledim pro versiyonlar dahil denemiş olarak kulağımı rahatsız etmeyen yapısı 2. nesil tercih ettim apple ekosisteminde olmazsa olmaz ürün bence,5.0
güzel,1.0
aldığım ürünün cassi'nde pil sıkıntısı çıktı gün 2 saat kullanmama %30 %40 civarı şarj kaybı yaşadım ürünü iade edip yenisini alacağım umarım yeni üründe sorun çıkmaz amazon'dan ilk defa mutsuz şekilde ayrılacağım,-4.0
faturada harici herşey harika fatura çok önemli yav mts sipariş verdim faturası olmadan pzts ulaştı teşekkürler fatura yıl neden alıyoruz,3.0
elimde 1. nesil kulaklık vardı 2. nesil sipariş verdim kutuda ışık biliyordum yok,-2.0
apple markasının ürünün kutu açılışında sol kulaklığından cızırtı sesinin gelmesi kullanmadan telefona bağlamdan yaşanması çok kötü inşallah hızlıca değişimi yapılır,-3.0
ürün elime günde ulaştı kutuyu açtım kulaklık telefona bağlanmıyor kutuyu açtığımda şarjı boş şekilde geldi kırmızı ışık yanıyordu şarja taktım bağlanmadı apple destek servisi görüştüm kulaklığı sıfırladı bağlanmadı arızalı olduğu iade edebilir yada tamire gönderebilirsiniz dediler elime gelen ürün orjinal mi şuan şüphe ediyorum 1240 lira ödeyip bozuk ürün gelmesi gerçekten üzdü iade edeceğim muhatabım amazon olduğu i̇çin sorunla karşılaşmayacağımı umuyorum,-2.0
ürün güzel amazondan teknolojik almamam gerektiğini yeni anladığım 1 yıldız veriyorum siteden alacağıma 1000 il fazla verip direk mağazadan alışveriş yaparım 50 gündür para iadesi yapmıyorlar,4.0
sağ teki resmen 3 ay bozuldu şarj almıyor sol tek idare ederim dedim sefer sol tek te aynısı oldu,3.0
ürünü aldığımız telefon eşleştirmeye çalıştık nafile türlü eşleştirme moduna geçmiyor apple müşteri hizmetleri yardımcı olamayınca iade edin dediler kart kampanyasından faydalanarak almıştık i̇ade edince puan iade olacak amazon almanya i̇ngiltere olsaydı hemen özür mahiyetinde hediye çeki tanımlardı türkiye'de farklı amazon maalesef,3.0
ürünümün faturası yok ulaşamıyorum faturasını tarafıma iletilmesini istiyorum,-2.0
ürün 1 gün teslim oldu yalnız jelatinini açmadan seri o kaydı sorgularken hata veriyor amazon müşteri hizmetlerini arayıp durumu anlattım apple müşteri hizmetlerinden destek almamamı talep etti kutuyu açabilirsiniz herhangi bu olumsuzlukta 30 gün iade etme hakkınız dediler bende açtım umarım bu problem olmaz,-2.0
kalite belli ediyor,2.0
i̇lk gönderilen airpods bozuk çıktı değişim talebinde bulundum sorgusuz sualsiz değişimi yapıldı teşekkür ederim amazon,-3.0
hızlı özenli kargo orijinal ürün,5.0
düşme endişesinden kablolu kulaklık kullanıyordum takınca keşke alsaydım dedim garanti güncellemesini apple destek mesajlaşarak hallettim,3.0
memnun kaldım,1.0
piyasadan 700-800 il uyguna almıştım gerçekten paketlemesi olsun çalışmasında olsun sorun yok gözünüz kapalı alabilirsiniz,-1.0
halka ürün çok iş orjinal,2.0
ürünün kaliteli oluşu markası dlgerlerlnden öne çıkartıyor,2.0
hızlı teslimat,0.0
sesi gürültü önleyicisi telefonla uyumu çok iyi,0.0
ürün orijinal ses az geliyor kulağa yerleşimi konforlu kulağınızda yokmuş hissi veriyor,4.0
airpods and gen almadan sony wf-1000xm3'üm vardı gayet memnundum peki hususta sorun yaşıyordum avukat olmam münasebetiyle telefon geldiğinde aktarılacakları derhal not almam gerekebiliyor not almayı elektronik ortamda yaptığım kulaklık kullanmam dolayısıyla ellerimin boşta olması çok önemli i̇şte noktada airpods'un derhal çok hizli bağlanması son derece hayat kurtarıcı anlıyorum airpods'tan şaşmamak lazım tabii tek sorun ürünün 2023 yılında pahalı olmasıdır ekstrem pahalı olmasa tarz ürünlerin uygun olmasını şahsen beklerim satın alanlara hayırlı olsun,4.0
olması gerektiği,
ürünü aynı gün teslim seçeneği ekstra ücret ödeyerek sipariş ettim sitede kargo takip sisteminde gün teslim edileceği bilgisi varken anda olduysa sipariş teslimi ertesi güne aktarıldı amazon müşteri hizmetlerine ulaşarak sorunu hızlıca çözdürdüm kargo ödemiş olduğum ücretin iadesini hemen yatırdılar ai̇t çalışıyor olmanız tık üzücü memnun kalamadığım hizmet anlayışları umarım kere işim düşmez kargo şirketine kulaklığa gelecek olursak kullandığınız kulak içi kulaklıklar eğer silikonlu airpods 2. nesil'e alışmanız biraz zaman alacak tasarımı gereği sert kulağa tam oturan inanılmaz hafif yapısı yalnızca ilk gün kulağınızın iç kısmındaki kıkırdak dediğimiz bölge biraz ağrı yapabilir ürün değişikliğinden oluyor eğer kulaklık öncesinde kullandıklarınız silikonlu değilse problemi yaşayacağınızı sanmıyorum garanti konusunda hiçbir problem yok aynen 2 sene garantisi başlıyor arada eğer apple music hesabınızı aktive etmediyseniz kullanmadıysanız ürünün alışverişiyle birlikte 6 aylık apple music kullanım hakkı veriyor ücretsiz şekilde küçük i̇nternet araştırması apple'n sitesinden bahsettiğim bilgiye ulaşıp müziğin keyfini çıkarabilirsiniz keyifli alışverişler dilerim,1.0
alalı 2 sene oldu çok kullanmama sürekli kutusunda taşımama tarafın sesi bariz şekilde az gelmeye başladı haricinde fiyata alınabilecek hala en iyi ürün,4.0
ses kalitesi anlamında güzel kulaklık dışarı çok ses veriyor kulaktan kolayca çıkıp düşürebilir kaybedebilirsiniz şarjı baya uzun gidiyor,4.0
ürün orjinal garantisinde bu sıkıntı yok ses kalite mako,0.0
müzik dinlemek bas tiz ses aralığı genel ses kalitesi oldukça iyi genel ses düzeyi gayet tatminkar kulağa iyi oturuyor düşmesi zor koşarken sorun yaşatmıyor nispeten şık kompakt tasarım kutusu macbook phone apple watch ürünlerle eşleşme uyumu harika kulaklığı çıkarınca sensör sayesinde şarkının videonun durması tekrar takınca kaldığı yerden devam etmesi sağ sol kulaklığın üstüne atanabilen 3-4 jest hareketi tek komut atanabiliyor havuzda 4 komut ileri geri oynat biri mikrofon ses kalitesi iş görüyor vasat apple'den beklenen düzeyde değil aşırı oldukça gürültülü çok rüzgarlı ortamlarda lois'e canceling gürültü engelleme özelliği olmadığı dinlediğinizi duymakta zorlanabilirsiniz kutusuz azami 5 saat şarj süresi segmentindeki üründe süreler olsa bence yetersiz lightning port fetişi osb tepe bağlantı olmalı idi şarj kutusu yüzeyi çizilmeye müsait ederinden yukarıda fiyatlama özetle apple ürünlerinin küçük özeti olan ürün alanında en yenilikçi en devrimsel en fonksiyonel değil yaptığı işi belli beklenen kalitede yapan beklenen stabiliteyi sunan apple ekosistemindekiler kaçınılmaz ederinin üzerinde satılan ürün bence ederi 500 il civarı güncel ekonomik koşullar döviz seviyesinde imkansız,11.0
phone 13 uyumu mükemmel ses kalitesi olarak apple’n kablolu kulaklığının ayarında şarj konusunda başarılı tek şarjla haftaya götürür,2.0
ürün orijinal apple ürünü çok müzik dinleyen birisiyim müzik dinlemek toplu taşıma ev ayrı kulaklıklar alıyorum serviste dinlemek kulak içi olduğu acil kullanımı kolay olsun vs aldım bugüne tek dezavantajı gerçekten ses 6 atıktan özellikle sessiz ortamda çok net duyuluyor sanırım ömrüm boyunca toplu taşımada full sesle bangır bangır dinleyemeceğim avantaj olarak kulağınıza takıp bluetooth açtığınız direkt bağlanıyor çok hoş android kullanıcılarında oluyor bilmiyorum los gayet kullanışlı androidiniz varsa almamanızı öneririm kulaklığın ahım şahım özelliği yok olan özellikleri kullanamayacaksınızdır yüksek ihtimalle ses kalitesi earpodstan kulak içi kulaklıktan güzel temiz ses veriyor kulaklığı alıp basılı müzik dinlemeyi bekleyen yoktur herhalde genel olarak güzel ürün,30.0
kulaklıkların performansı kullanım süreleri gayet iyi kutusu çizilmeye çok meyilli ürün elime ulaştıktan 3-4 gün boyunca çok yoğun şekilde kullandım kutusu sürekli cebimdeydi kullandığım sürenin sonunda almadan okuduğum yorumlarla bağlantılı olarak kutunun çabuk çizilip çizilmediğini görmek istedim tarafında çok büyük olmasa dikkatli şekilde baktığımda beklediğimden çok fazla çizik olduğunu fark ettim düşünceme göre kılıfsız kullanmak çok büyük risk taşıyor sorunlar haricinde kullanım rahatlığı olağan üstü kulağınıza taktıktan kulaklığın kulağınızda olduğunu hele yoğun iş uğraşıyorsanız tamamen unutuyorsunuz telefonu cebinizde çıkarmadan yapabilmeniz çok işe yarar durum telefon cebimdeyken çağrıları cevaplaya biliyor alarm kurabiliyor notlar alabiliyor hava durumu yol tarifi mesaj gönderme vb işlerinizi çok kolay şekilde halledebiliyorsunuz kullanım süresi beklentimden çok iyi i̇ki kulaklığı aynı anda nadir zamanlarda kullanılıyorum tek kulaklık kulağımda olduğunu süre boyunca sürekli kulaklığa geçerek aktif olarak 2 gün boyunca kullanabiliyorum fiyata gayet iyi performans ürünü alacak almayı düşünün arkadaşlara şimdiden iyi günlerde kullanması dileği,33.0
yolculuk esnasında telefondan katıldığım teams toplantılarında eski bluetooth kulaklığımı kullanamıyordum karşı tarafa sesim gitmiyordu nedenle apple tercih ettim ürün gerçekten kaliteli diyebileceğim yok şarjı uzun gitmiyor sık sık şarj etmek zorunda kalıyorum yeni airpods versiyonlarını incelemedim konuda iyidirler çok sık kullanmıyorsanız iş görebilecek ürün,3.0
çok iyi,2.0
denemedim iphone13 aldım paketleme güzeldi orijinal duruyor seri numarasından sorgulanabilir mi bilmiyorum,1.0
kulaklık bilindiği apple gayet güzel kullanışlı dışında faturaya mobilden ulaşmak imkansızmış kargo sıkıntılı amazon uygulama kolaylığı getirse iyi olacak,6.0
apple kalitesi tartışılmaz çok fazla telefon görüşmesi yapıyorum yüzden modeli tercih ettim müzik pro serisini tavsiye ederim açıklamayı çok dikkatli okumamışım kulaklıklar 2. nesil saklama kutusu 1. nesil ait geliyor kablosuz şarj edilemiyor,5.0
2 tane aynı üründen alıyorum geliyor gelmiyor ilginç olay ürün hakkın açıklamaya gerek yok biliyor,0.0
kıskananların 100 birime bizimse 1900 birime aldığımız telefon görüşmeleri iyi olan normal kablosuz kulaklık en ergonomik aldım mikrofon kaliteli müzik normal phone uyum harika süper güç olduğumuz çok uygun fiyata geldi not garanti süresi ilgili sorun yaşayan arkadaşlar yazıyorum apple desteği arıyorsunuz satın alma tarihini doğrulayamadım diyorsunuz amazondan e-faturanızı indirin apple destek e-mailinize link gönderecek e-faturanızı link vasıtasıyla ulaştırıyorsunuz yurtdışı görüşme ayarlıyorlar tercüman olup işinizi hallediyorlar i̇nanılmaz apple türkiye yetkiye sahip değil i̇lla yurtdışından onay gerekiyormuş yapacak yok 30 dakikada iş çözülüyor gözünüzde büyümesin satın alma tarihinin onaylanması çok büyük problem değil asıl problem 100 birimlik ürünü 1900 birime aldığımız,16.0
ses kalitesi pro iyi olmamada gerçekten tatmin edici kullandıktan kablolu kulaklık görmek istemeyeceksiniz apple ürünleri arasında çok çabuk geçiş yapabiliyorsunuz,4.0
merhaba aldığım ürüne dair elime herhangi makbuz ulaşmadı reel olarak mail adresime konu ilgili yardımcı olabilir misiniz teşekkürler,2.0
şüphesiyle kullanmadım uzun süre,0.0
ürün fiyat olarak biraz alınabilir pro modellerin alınmasını tavsiye ederim eğer kısmen sessiz ortamda iseniz arka plan seslerini engelliyor dışarıda biraz yoğun seslerin olduğu yerdeyseniz sesleri engellemiyor müzik zevkini azaltıyor ayrıca eğer kulaklarınız küçükse takması zor sürekli çıkıyor hızlı yürüyüş koşularda kulaktan düşüveriyor eğer kapalı alanda otururken kullanacaksanız alınabilecek ürün spor yaparken kullanmayı düşünüyorsanız kulaklarınız küçükse tercih edilmemesi gereken ürün,3.0
spor yaparken takmak için hiç mantili olmadigini söylemem gerekiyor düzenli tere maruz kaldikca 1-2 ay içinde problem yaratmaya besliyor,0.0
kulaklık elime ulaştı kulaklıklar 2. nesil şarj kutusu 1. nesil jelatinli kapalı kutudan bey çıkabilir,-4.0
kafanızda soru işareti kalmasın ürün orjinal mikrofonu konusunda apple en çok çalışması gerekir eğer gürültülü ortamdaysanız karşı taraf sesinizi zaman alamıyor,0.0
ürün güzel fiyatını hakeder mi kesinlikle hayır fiyata iyi ses veren rahat kulaklıklar bulabilirsiniz,3.0
kargo konusunda mükemmel ürünün emsalleri genelde 2 yıl garantili iken ürününüz 1 yıl garantili ayrıca be nede mail yolu faturama erişemedim lütfen mağduriyetimi giderin,-4.0
merhaba kutunun içinden fatura çıkmadı ürünler faturasız gönderiliyor faturaya ihtiyacım,2.0
kulakta ergonomik olarak rahatsızlık veriyor ayrıca ürün apple sistemine hitap ediyor marka telefonlarda kullanımı kısıtlanmış hissi veriyor samsung burs 2 varken para vermek rahatsız etti phone kullanan arkadaşıma hediye ettim,0.0
garanti süresini uzatmak apple destek konuşmak gerekiyor biraz uğraşıyorsunuzkargo yarın teslim olmasına 1 gün geç geldikulaklığın kalitesi aşırı iyi garanti sorunu olmasa amazon fiyatı yerlere göre gayet makul konforlu sayılabilir kulaktan düşmüyor sol kulağım ağrıyor taktıktan sağ kulağımda bu sorun olmuyor benle alakalı büyük ihtimal kısaca fiyatına değiyor,-1.0
çok hızlı ulaştı elime gönül rahatlığıyla alabilirsiniz orijinal ürün,2.0
ürüne diyecek söz yok garanti konusunu anlamış değilim 2 yıl garantili diyor kurulum yapınca garanti bitiş süresine 21 ay ürünü eylül ortasında aldım haziran başında garantisi başlamış 3 ay garantiden kaybım,-1.0
kapağından çıt çıt ses geliyor dokundukta servisegöndereceğim,4.0
evde olmadığım deneme fırsatım olmadı ürün görünüş itibariyle iyi gelen kutuda fatura yok apple'den sorgulama yapınca satış tarihi girilmedi diyor ürün alalı 2 ay oldu hala garanti sorgulaması yaptığımda satın alım onaylanmadı diyor,7.0
ürünün kendisinde problem yok açıklama kısmında kablosuz şarj belirtildiği halde seri değil yok 300-400 lira yukarıdan başlıyor olmadığını aldım ihtimal olabilir beklediğim oldu kablosuz şarj özelliği yok olunca modeli ucuza amazon kendisi satıyor açıklama gelir,4.0
urunu hediye olarak genellikle telefon pide gorusmelerde kullanılmak üzere aldım gordugum kadarıyla apple sisteminde sorunsuz deneyim sunuyor bununla kalıyor kulakici kullanabiliyorsanız jr elite active 75 konuda fersahlarca ileride ekonomik,3.0
ürün orjinal kaliteli teslimatta sorun yaşadım,1.0
ürün orjinal apple ürünü ayarlar kısmında garanti sorgulama yap dediğimizde satın alım tarihiyle garanti süresi uyuşmuyor ekspres kargo seçilmesine rağmen gecikti,6.0
orjinal garanti 2021 aralık'ta baslatilmis,1.0
1 günde elime ulaştı amazon teslimat konusunda son derece başarılı 2 gündür kullanıyorum cihaz teknolojik olarak üst seviyede bugün iade etme şansım olsa durmam iade ederdim dışarıdaki sesi doğrudan geçiriyor müzik dinleme keyfi yok ayrıca 1 saatten kulakta ağrı yapıyor phone kablolu kulaklık müzik dinleme keyfi yönünden başarılı,1.0
arızalı geldi şarj tutmuyordu apple değiştirdi allahtan,-1.0
jelatinini yeni açıp kullandığım ürün garantisi apple türkiye 5 ay başlamış görünüyordu yakıştıramadım faturada seri o yok sebeple apple sorunu çözemiyoruz amazondan ricam faturalara seri o belirtin,-1.0
ürünün faturasını gövermediniz ulaşabilirim,
ürün orjinal güzel 6 taksit seçeneğini seçtiğim halde tek çekim yapıldı kartımdan bu güvenip alışveriş yapmıycam,3.0
çok ses geçiriyor biraz sesi açınca dışarıdan ses duyuluyor,2.0
önceli̇kle ürünün orji̇nal olduğundan şüphe yok apple garanti̇ süresi̇ 24 ay yeri̇ne 21 ay gözüküyor düzeltmek i̇çi̇n apple destek hattini aradim faturayi i̇stedi̇ler gönderdi̇m satici amazon ürün faturasina ci̇hazin seri̇ numarasi yazmadiği i̇çi̇n apple düzeltme yapamadi amazon müşteri̇ temsi̇lci̇si̇ni̇ aradiğimda faturaya ürün kodu yazdiklarini seri̇ numarasini yazmadiklarini söyledi̇ler sonuç olarak pi̇npon topu gi̇bi̇ amazon i̇le apple arasinda kaldim sorunum çözülmedi̇ yillardir güvenle alişveri̇ş yaptiğim amazon apple beni̇ ortada birakti bi̇lerek alin di̇yorum,6.0
evvel aynı urunu kullanmış tırı olarak dıgerını kaybettıgım işın buradan aldım inanın çok pısmanın cunku full sarı ediyorum qi de sarı batıyor bağlantıyı sağlayamıyor falan zaman bulup iade edemedim sızdı garantiye gonderecegım,1.0
herhangi düşme benzeri olay yaşanmadan biranda sol kulaklıktan ses gelmemeye başladı,0.0
ürün telefonla konuşunca sağ taraflı fazla olmak koşuluyla cızırtı şeklinde ses yapıyor yapabilirim,3.0
merhaba aldığım ürüne dair elime herhangi makbuz ulaşmadı mail olarak faturayı atabilir misiniz,-2.0
şarj konusunda çok iyi değil en ucuz apple aldım,-3.0
ürünüm bozuk geldi iade etmek zorunda kaldım açtığım geri kutusuna koymak zorunda kaldım günlerdir iade işleriyle uğraşıyorum süreç çok yavaş müşteri hizmetleri çok lakayt 26 mayısta iade talebi oluşturdum hala ürün incelemede değil gerçekten parayla rezil olmak tam olarak,-2.0
1. en ucuz fiyata amazon buldum teşekkürler 2. üst düzey kulaklıklar hoparlörler kullandığımdan airpods ses kalitesi iyi değil fiyatına göre kötü eğer ilk önceliğiniz ses kalitesi iyi sistemler kullandıysanız airpods almayın 3. çekim bağlantı konuşma vs test amaçlı kullanmadım yorum yok 4. apple ekosistemi kelime uydurmuşlar övgüler diziyorlar aldanmayın apple ürününü yıllardır kullanıyorum airpods en alt kalite sırasındaki ürünüdür apple’n dolaycısı apple değil ihtiyacınız olan şeyin en iyisine bakın i̇htiyacınız olan ses müzik apple listelere giremez ses konuşma 3-4 kat para biraz gereksiz 5. zaman aldım ekosistemin beş yıldızlarına aldandım,5.0
ürünü gerçekten beğenerek 2 adet aldım eşime kendime yazık sürekli sorun karşılaştık telefon bağlantısı kopuyor konuşurken yada birşey dinlerken anda ses gidiyor şarj yoktur deyip şarj ediyoruz hiç sarı edilmemiş acilmiyor enteresan olan 2 kulaklıktada aynı sorunu yaşadık ürünleri iade edip başka ürün apple dan beklenmeyen kötü performans,-2.0
ürün kullanmaya başladığım telefon görüşmelerimde süre parazit ses geliyordu karşımda kişinin sesini duyamıyordum kulaklığı çıkarıp tekrar kulağıma koyduğumda düzeliyordu tel mi sıkıntı düşünmüştüm phone plus bilgisayarda aynı sorunu yaşayınca iade ettim öğrendim başka arkadaşım başına gelmiş 3 kez iade edip yenisi söylemiş aynı sorunu yaşayınca pro almış amazon ürünlerin mi sorun bilmiyorum şikayeti dikkate almalılar,1.0
sağ kulaklık bozuk çıktı 0 olduğundan şüpheliyim şarjı bitik geldi ürün değişim yolladım umarım bu sefer düzgün gelir,3.0
ürünün garantisi 2 ay başlamış gözüküyor ayrıca gece şarj doluyken kapalı kutunun şarjı saha %60 seviyelerine gelmiş i̇lk izlenimlerim yazık olumlu değil,-4.0
hıphızlı güvenli teslimat teşekkür ederim kablosuz şarj destekli aldığımı zannederken kablolu şarj olanını almışım biraz üzdü,-2.0
