text,sentiment
biraz geldi kızıma aldım denenmedi yalnız ambalajı biraz bozuk umarım iade ürün değildir kontrol edip sorun varsa iade ederim,-3.0
ürün oldukça pratik kullanışlı başarılı başka sitede uygun fiyata kupon kullanarak alabilecekken ha'yı hepsijet'i tercih ettim sorunsuz teslimat teşekkür ederim,3.0
fiyata ürün mükemmelle i̇nce saçlarıma çok güzel hacim verdi istediğim saç modelini rahatlıkla yapabildim kabartmıyor elektriklendirmiyor çok sevdim,8.0
hayatımda aldığım en en güzel saç şekillendirici ısısı çok güzel kademeli elim alışkın çok güzel yaptım mal 10 de sürdü aşık oldum tek seferde büyük başlığı kullandım saçım uzun olduğu tane kurutucusu denemedim kalın başlık olabilirdi bence çok güzel,10.0
ba yıl dimi kızlar bildiğiniz kipkivircik kapkalin saclara olan biriyim şimdiye dua duzlestirici olsun tarak duzlestirici olsun türlüsünü denemiş biriyim en 40dk 1 saate saclarım duzlesirdi icat sayesinde sakisiz 20-30dk içinde dumdum kuaför fonu saclarım oldu sicakligini 2. ayarda kullandım baya sıcak kulaklarım yani :) her naci'niz nemliyken destan ciktiktan bu yarim saat yapan kupkuruyken hiç denemedim çok zor olurdu safirim giyim işiniz rahat olsun hele kivirciksaniz güvenin mis icat sami'min doğal hali duzlestirdikten sonraki halini koyuyorum,-3.0
i̇lk kullanım deneyimi saç kurutma kısmı saçım uzun kısa orta boy 10 dakika tamamen kuruttu diyebilirim şekillendirme aparatı olarak 2 boy geliyor i̇nce kalın olarak ince telli olduğu ince uçlu şekillendirici kullandım elim çok yatkın olmadığı abartı şekil veremedim alıştıktan fön çekmiş görüntü elde edilebileceği izlenimi verdi ayrıca arzum sitesinden garantimiz +1 olarak garanti süresini uzatabilirsiniz,11.0
ürün aşırı ısınıyor uzun vadede saça ciddi zarar vereceğinden eminim maddi açıdan uygun lütfen tercih etmeyin ayrıca başlığı taktığınız yerinden çıkıyor gereksiz ürün beklentim çok düşük diyenler iyi fön makinası tarak alsın çok çok faydalı olacaktır eminim,10.0
kusurlu ürün talebimin üzerinden günler geçmesine kuradadan herhangi dönüş alamadım hala talep değerlendiriliyor yazmasına bilgi verilmeden para iadesi yapılmış bununla ilk herhangi özür dilenmedi habersiz yapılan iade amatör Hepsiburada'ydı tebrik ediyorum,-4.0
saçlarım çok kıvırcık inatçı kuru duzlestiricilerle çok çabuk yanıyordu dyson almaya düşünürken ürüne denk geldim bu şans vereyim istedim gerçekten dün sipariş verdim bugün geldi denedim efsaneeee kuruttu duzlestirdi almayı dudu'nken varsa düşünmesin online alışveriş yaparım ilk defa ürüne yorum yapıyorum,7.0
alalı 9 ay olmuş su anki fiyatinin katına aldım gerçekten çok sinir bozucu ayrıca aldıktan gücü yüksek kurutma makinesi aldım fon fircasiyla çok kolay pratik oluyor çok uyguna geliyor gereksiz makina bosna almayan bence,2.0
asla beğenmedim fotoğraf koymaya utandım kotu oldu saclarım inanılmaz kabardı saclarimi yoldu ince telli olmasına rağmen doğru durgun duzlesmedi acikcasi 200-300 olsa alınmaz yorumlara güvenip alois'tim maalesef pismanlik,1.0
ürün iyi maalesef paketleme çok basit kargo berbat geldi halde kellen makina inşallah çalışır,3.0
çok sıradan basit uydurma ürün fırça büyük aparatı değişirken işinden metal parça saçma sapan işe yaradığını bilmiyor servis ürün 5 para etmez,-3.0
arzum aldım hayal kırıklığına uğradım ilgilenen yok hafta oldu değişime gönderdim hala bekliyorum,0.0
büyük başlığının altındaki boşluklardan hava gelmiyor yardımcı olmuyor satıcı aldıktan 2 hafta bozuldu küçük başlık be kurutmada sorun yok büyük başlığın sadece üstteki deliklerden hava geliyor hayal kırıklığı para veriyoruz bunlara yazık,-7.0
ürün güzel beğendim içinden bu parça düştü ilk kullanışım,0.0
çok kararsız kaldım alıp almamakta i̇yi almışım yıllardır remington keratinli saç düzleştiricini kullanıyordum saç uçlarım ayda bu kestirmeme kırılıyordu saçı yıpratmıyor kabartmıyor düzleştirici yapıştırmıyor kuaförden çıkmış havalı oluyor saçlarım haftada alıştım max 10 de hallediyorum saçlarımı saç boyum omuzlarımda çok başarılı bütçe dostu bu ürün bence pahalı markalara göre büyük olan başlığını kullanıyorum kurutmasını kullanmıyorum tatile vs gidince kullanırım şimdilik evdeki proyla kurutuyorum çabuk olması islak saça yapmayın çok uğraşırsınız kuru çok hafif nemli olabilir alın aldırın kızlarım,7.0
kızım almıştım şimdilik memnun hızlı teslimat güvenilir satıcı emeği geçenlere teşekkür ederim iyi çalışmalar diliyorum,4.0
fırçalarının kalınlığı ısı derecesi gayet yeterli,0.0
sapasağlam çok hızlı geldi çok teşekkürler,3.0
güzel ürün kullanimi kolay ürün başlıkları biraz çabuk ısınıyor yüzden yaparken değiştirmesi biraz zor oluyor sonuç güzel oluyor tavsiye ederim eliniz alıştıktan dalga yapabiliyorsunuz saçınızı öncesinden ısı koruyucu spreyle nemlendirin nemli saça yapınca güzel oluyor kuru saçı biraz elektriklendiriyor tavsiye ederim,4.0
arkadaşlar harika ürün alın aldırın i̇kinci fotoğrafta saçımın sol tarafı yapılı sağ tarafı duştan yapmıştım harika oldu eğer tutam tutam ayırıp uğraşırsanız cidden kuaför fönü oluyor saçım hafif dalgalı kalın telli kabarık şekilsiz saç saçım fazla olduğu ayırarak içe doğru kıvırarak yaptım 25 dada şekilde oldu özellikle benimki saçınız katlı kesimse mutlaka alın isısı baya yüksek arada kez elim yandı sıcaklığından haberiniz olsun söylemeyi unuttum bittikten saçım çok elektriklendi hafif yağ sürüp sorunu çözdüm,3.0
mükemmeell hari̇ka bi̇r ürün bayilarak kullaniyorum saçlarim bukleli̇ normalde hale gelmesi̇ sani̇yeler sürüyor bi̇r defa kullandiktan yaziyorum yorumu kargo 1 günde geti̇rdi̇ paketleme gayet i̇yi̇ydi̇,3.0
ürünü gelir gelmez kullandım çok memnun kaldım saçlarım uzun kalın telli 5 dakikada düzleştirdim başlıklardan ilkinin boyutu gayet büyük olduğu saçı güzel kavrıyor dalgalı şekil vermek küçük başlıkta çok güzel aynı zamanda plastik kıl tarağı gayet sağlam,11.0
2 defa kullandım bakın fotoğraftaki resim bugün sabah acil dışarı çıkmam gerekti zaman sadece arzumun fön tarağı taradım saçlarım kalın telli kabarık çok memnun kaldım almak isteyen gönül rahatlığıyla alabilir,4.0
arkadaşlar sacmalamayin alin aldi'cin amiri kibircik saclara etki etmeyebilir diğer tüm saclarda kullanilir fon çekmeyi biliyorsanız harika yarsiniz fotograflari soruyorsunuz kendime kuzenime uyguladım kuzenimin sami dalgalı kalan tellidir çok güzel sekil aldı,0.0
ürün hakkında doğru yorum yapabilmek haftalık deneyim sonucu yorumu yapıyorum kurutma makinesi almak aldım saçımın ıslak kurutulmuş hallerini ekledim saçımı tarayarak yapmama fırçaları saçımı çok yoluyor maalesef üflemesi şekillendirmesi güzel saç yolması gerçekten üzdü saçlarım çok dökülen bu yapıya sahip haftalık kullanımda saçımın gittiğini koyuyorum sadece kurutma başlığını kullanacağım duruyor,3.0
saçlarım ıslakken özenmeden denemek yaptım çok sevdim kurutması çok hızlı,6.0
saçlarım normalde kıvırcık baya güzel düz dalgalı karışımı fön çekebildim elin alışınca kullanımı gayet kolay sıcaklık en düşükte yeterli geliyor beğendim paraya cidden iyi almışım,7.0
1 günde ulaştı elime kargo teşekkür ederim gayet sağlam geldi uzun zamandır araştırdığım üründü kullanımı kolay rahat şuan tavsiye ederim ay güncelleme yapacağım soğutma ayarı 2 kademeli ısı ayarı 3 adet fırçası oynar başlıklı kablosu kullanışlıdır tavsiye ederim,6.0
urun basarili cihaz tek sıkıntı buçuk fön aparatinin buçuk firma içindeki sıcak hava muhafaza metal parcalarinin cihaz isininca içinden dikip dusmeleri ufak adet metal dikiyor yada yer degistiriyor parc'alar yerlerine yerleştirmek inanan çok zor oluyor cihazın başka hiç problemi yok dediğim kucak metal paralar sıcak hava ikisini bogdugu için cihaz fazla isini kapatabiliyor alacak kişilerin bunda göz onunda bulundirmalarini isterim bunların disinda saclara kusursuz sekilde duzlestiriyor isterseniz sekillendiriyor,-7.0
dün akşam verdim siparişi akşam kızım saçını 10 de yaptı dışarı çıkıyor hızlı kargo sağlam ürün harika cihaz sadece sesi yüksek fiyatına göre gayet normal çok çok beğendik alın aldırın elveda kuaförler,-1.0
güzel ürün hitap ediyor tatiller uygun kurutma saç şekillendirici eliniz fön olaylara alışıksa pratik bu ürün isısı gayet yeterli fazla ısı saçları yakabilir profesyonel makineler güzel ısısı mevcut tavsiye ederim markanın tarak olanı pratik buluyorum saç şekillendirirken sessiz tek sebebi yapılmış yapılmamış kısımlar görselde,11.0
ürün yeterli beklenen işi yapıyor,3.0
şimdilik çok iyi gözüküyor elim alışınca güncelleyeceğim :),2.0
arkadaşlar dün aldım hemen deneyeyim dedim saçlarımı örmüştüm açınca normal olarak kıvır kıvırdı yüzden yapamadım istediğim vermedi 2. yapışımda duştan çıktım kuruttum yaptım çok güzel oldu düzleştirici etkisi beklemeyin dümdüz yapmıyor hacimli duruyor kırılmıycak saçlarınız i̇ade ederim düşündüm ilk geldiğinde yaptıktan vazgeçtim zamanla elim dahada alışır bence,1.0
salim normalde dalgalı kabarmaya çok müsait düzleştiriciden çok kolay gizli sekilde samimi yapabiliyorum artık,3.0
ürünü performans olarak beğendim içinden demir paralar düştü çokta bu işlevi yok sanırım değişen bişi olmadı saçımı düzleştirdi saçımın öncesi sonrası olarak rejim paylaştım saçlarım boyalı kalın telli,-1.0
ürün geleli saat oldu hemen denedim gayet başarılı buldum sonucunu alacaklara tavsiye ediyorum saçlarım uzun dalgalı dakika içerisinde 1. kademede olmasına etkisini gösterdi çok inceleme imkanım olmadı siparişi önceki gün vermiştim çok kişinin aksine bulunduğum yerdeki hepsijet çalışanlarından iş ahlaklarından çok memnunum pakette yada paketlemedi herhangi sorun yoktu sapasağlam tarafıma ulaştı 1 puan kirami'n sebebi yalnızca arzum nedeniyle 3 +1 garanti kaydı uygulama indireceksiniz yada siteden işlem alınıyor diyordu takdir edersiniz uygulamayı indirmeyi tercih ettim hızlı yol kat edeyim uygulamayı indiremedim cihazım uyumlu değilmiş siteden yapayım işlemleri dedim sürekli başa sarma durumu oldu hallettim sadece markanın uygulama yada sitesini biraz geliştirmesini tavsiye ediyorum dışında ürün satıcı üretici kargoya teşekkürler,5.0
dyson tipi urunlerin en iyi muadillerindendir buçuk ihtimalle diger yorumların aksine paketlerimde hiçbir zedelenme yada bozulma yoktu 2 tane aldım sadece tanesinin paketinin kapari acil geldi eksiği yada hatası yoktu tek problem kullandikca basliklardaku killerin erimesi seklinin bozulması disinda çok güzel duzlestiriyor sakin hacmini koruyor,-10.0
i̇lk geldiğinde büyük başlıkta sorun çıktı iç demiri çıkmıştı yazdığım hemen iletişime geçip sıfır ürün gönderildi saçlarım kıvırcık kabarık özellikle ince başlıkla dalgalı fon çekmeyi seviyorum kalınla kurulurken düzeltiyorum düzleştirici jiletlini olmuyor güzellikten hızlıca 5 de düzleştirici geçiyorum istediğim jilet düzlüğe şekilde ulaşıyorum,-1.0
yaklaşık 2 aydır kullanıyorum isısı çok yüksek kuaför fönleri kurutma başlığı yetersiz küçük düzleştirme almıştım konuda memnunum,1.0
ürün nemli saçta güzel sonuç veriyor kuru saçta işe yaramıyor hacim konusunda kesinlikle başarılı düzleştirici yapışan saçlarım bununla gayet hacimli doğal duruyor açımdan en büyük sorun kıvırcık ince telli saça sahip olmam güzelce düzleştirsem 3 de uçlar kıvrılıyor sprey kullanmıyorum onunla deneyeceğim kalın telli şekil tutan saçlarda çok işe yarar düşünüyorum i̇nce telli çabuk bozulan saçlar ekstra sabitleyici gerekiyor,12.0
siparişi vereli 24 saat olmadan ürün elime ulaştı büyük olan başlıkla dalga çok iyi yapılmasa hafif dalgalık veriyor küçük olan başlık çok gereksiz bence genel olarak almanızı kesinlikle tavsiye ederim,4.0
görseldekiyle aynı kutusu açılmış ürün gönderildi sorun etmiyorum ürün çalışıyor gine'de kapalı kutu gelse mutlu olurdum,-1.0
kıvırcık saçlılar saçınıza kuafördeki kırık fön hayal etmeyin bence saçınız benimki gibiyse mutlaka kabarıyor akıcı düzlük elde edemiyorsunuz nemli saçımı kurutup düzleştirdiği saça hızlı güzel zemin hazırlıyor sonrasında üzerine hızlı maşa geçersem gerçekten güzel oluyor bence pratik güzel fön,8.0
beğenmedim iade ediyorum,-1.0
Hepsiburada satıcısından aldım premium üyeyim randevulu teslimatla geldi paket paramparça dolaycısı denedim hemen çalışıyor güzel gözüküyor paketlemeden yıldız kırıyorum,-1.0
ürün ilgili olumlu yorum okuyunca alıp denemek istedim 1 aydır ürünü kullanıyorum ürün performansı beklentimin altında kaldı saç kurutma makinesi fön fırçasıyla aynı işlemi iyi şekilde yapabilirsiniz saçlarım ince telli dümdüz fön çekebildim dalgalı sadece saçınızı biraz düzeltiyor saçları elektriklendiriyor ayrıca fırçaların uç kısımları ısınıyor fön çekerken kısımlardan destek alamıyorsunuz kısacası almasam olurmuş dediğim ürün oldu,7.0
yüksek beklentiye girmeyin tarz elektronik aletler genelde fotoda gösterdiğim yerlerinde şeffaf bantlı şekilde gelirler bant fon olmadan geldi başka birinin kullandığı göndermemişlerdir iş demekten başka yok anda bununla birlikte ilk kullanımda kötü koku oluyor ikinci seviyesi fazla sıcak insanın elini ensesini alnını yakıyor fon çekerken bence fiyat uygun olduğu kullanılır süper ürün,6.0
ürünü çok beğendim orası ayrı koruma bandı yoktu açtığımda yerlerinin çizik fırçaların yamuk olduğunu gördüm kullanılmış ürün olduğunu düşünüyorum fiyatları artmaya başladığı iade etmiyorum,0.0
uzun kullanim yorumu yıl öncelikle 200 liraya aldım ürünü 3 yıl 200 liraya fiyat performanstı 4 katına çıkmış biraz para koyup başka markalara yönelin saçı yoluyor kesinlikle fön çektiğinizde aşırı mat duruyor parlama olmuyor saçta saçımda boya işlem baya sağlıklı saç olmasına minimal derecede zarar veriyor bence düzleştiriciden vs kesinlikle elektriklenmeye çok müsait saçlarım ince telli yüzden genellikle elektriklenme yaptı ürün kullanırsam kullanayım hiçbir zaman pürüzsüz sonuç vermiyor yeterli sayıda başlık yok tarayarak saçı kurutamıyorsun çok ucuza aldığım başka marka aldım babyliss'i kesinlikle pürüzsüz görüntü veriyor onunla tarayarak kurutmak bununla fön çekmek gibi fark çok iyi seçenekler aldığıma biraz pişmanım uzun ömürlü ürün alıyorsunuz sonuçta biraz para verin remington babyliss'i alın en azından çok aparat seçeneğiniz olsun,5.0
süredir kullanan olarak yorumlarımı paylaşacağım evet iyi ısınıyor düzleştirici hafif nemli iken saçınız yaparsanız verimli olur birden fazla başlığı olması kullanışlı i̇ki tane ayarı ilki düşük ikincisi yüksek sıcaklık şahsen saçıma ilki pek etki etmedi kurutma etkisi verdi sadece biraz i̇kincisi düzleşti düzleşmeden kastım dümdüz yapmıyor saç yapım gür kalın telli yüzden üzerine düz kalması kısa düzleştirici geçiyorum türlü bozuluyor kabarabiliyor puanı en azından hızlıca düzleşmeye yakın yaptığı veriyorum türlü saçımı yapmak uzuyordu başlığı dönmüyor büyük eksiklik zorluk bence yüzden puan kırdım i̇kinci olarak fiyatına göre çok etkili olmadığını düşünüyorum puanı yüzden kırıyordum abartıldığı yok i̇ncecik saçlarınız varsa çok kısaysa tercih edilebilir,5.0
ürünü kullandıktan yorum yapmak istedim kullanış kolay süre el alışkanlığı olduktan verim alabiliyorsunuz saçlar çok havalı oluyor kesinlikle düzleştirici yapıştırmıyor beğenmiştim ta 15 gün olmadan biranda söndü koku geldi mecburen iade yaptım tatmin edip etmemesi konusunda kararsızdım hala kararsızım saç şekillendirme konusunda çözüm olarak yapsam yenisini alabilirim,6.0
saçlarım kuru kabarık kıvırcık yüzden kabarmama gibi ihtimal yok biraz düzene sokmasını beklerdim çok kısa sürede kabarık olsa fönlü görüntü elde ettim mükemmel düzlük bekleyenler hayal kırıklığına uğrayacaktır dışında zamandan paradan tasarruf etmek isteyenler alabilir,-2.0
ürün kolinin içerisinde orijinal kutusunda geldi kutusu ürünün aparatları koli içerisinde dağılmış haldeydi üstelik dış kolide gözle görülür hasar yoktu ürün mükemmel düzleştirme sağlamıyor maalesef el alışınca bende çok elektriklenme yaptı düzleştirdiğim tutamı yeniden fırçanın üzerine almak ellemek zorundayım sıcak oluyor elim yanıyor saçı kıvırcık olup dümdüz yapanlara hayret ettim hafif dalgalı saçımda mükemmel düzlük elde edemedim maalesef,6.0
kız arkadaşıma aldım 2 haftadır kullanıyor kurutmasından memnun olduğunu şekillendirme kısmının güzel olmadığını söyledi tam düz görüntü veriyor şekillendiriyor söylediğine göre yorumlarına aldandık aldık soylenildigi ipeksi görüntü vermiyor başta görünüyor sonrasında saclar çalı süpürgesine dönüşüyor 2 başlığından pek memnun kalmadı kurutmasa almak isterseniz bilemem,6.0
ince telli saclarım duzlestirmek için değil banyodan hafif nemliyken bununla tarayarak kurulayınca fönlü olsun aldım istediğimi elde ettim sac yapisinda olanlar için çok gerekli bu alet degilmis fon makinesi tarakta ayni isi gurur,4.0
ürünü beğenmedim özellikle kalın sık saçlarınız işinizi görmeyecektir başlığı dönmüyor büyük eksik kabarık kalıyor elektriklenmesi çok normal kurutmalık alınabilir dışında övüldüğü şekillendirici durum yok kez geçselde düz görüntü yaratamadım saçlarıma göre yorum yapıyorum düzleştirici iyi iş görür kargo paketleme güzeldi,2.0
saçlarınız gür yıpranmışsa şekil vermesi zor kolay şekil alan kurutunca fönlü duran saçlarınız varsa ürün iş görür türlü pek işe yaramıyor 2 derecede yapınca yüzü yakacak sıcak oluyor biraz fiyatı yüksek olsaydı kaliteli olsaydı düşündüm saçımı hafif sakinleştirdi pişman değilim aldığıma fönlü saç beklemeyin,3.0
beklentimi karşılamadı saçımı aşırı kabartıyor en sevmediğim şeydir kabarması duştan çıkıp normal kurutma makinesi tarayarak kurutsam iyi oluyor saçım,-4.0
acikcasi ugrastiriyor kendinden dönmesini tercih ederdim bu ilk kullanımda killeri deforme oldu i̇sa'dan hemen koku gelmeye basladi plastic'i çok kaliteli değil safirim sonucu güzel oldu ugrastim çabuk bozuldu umarım zamanla iyi sonucu aşir'im alim alistikca,6.0
ürünü denedik düzleştirici dümdüz yapmıyor bence fön gibime ikisinin arası saçlarımı elektriklendirdi saçım kızlarımın saçından bol kızlarım memnun kaldılar eğer saçınız çok dalgalı değilse bununla saçınızı tarar 15 dakikada düzeltebilirsiniz,2.0
ürün abartıldığı aman allah'ın gön çekmiyor saçları kurutuyor desek doğru olur bence satıcı hızlı kargoları kargo özenliydi,4.0
i̇hh harika diyemem en azından fiyatı makul böbreği satmak gerekecekti iade etmek konusunda çok kararsız kaldım etmedim,-2.0
ürünü yorumlamak yaklaşık 3 aydır kullanıyorum hemen hemen şekilde kullandım islak saç nemli saç kuru saç nemli saça uygulanır evet biliyorum istediğim verimi alamadığım farklı versiyonlarını görmek istedim saçlarım ince telli uzun kıvırcığa yakın dalgalı i̇stediğim düzlüğü vermiyor bende beklentide almadım hafif dalgalar yapmak almıştım makinenin ilk kullanımdan itibaren tarak kısmı yamuldu saçları inanılmaz derecede kabartıyor kullanımdan kesinlikle ürünle saçlarınızı yatıştırmalısınız tek olumlu yanı çok pratik saçlarımı yaklaşık yarım saatte yapıyorum çok uyguna satılan ürünle performansı hemen hemen aynı saçlarınız kısa düz düze yakınsa çok uygun olur biraz bekleyip farklı marka almadığım pişmanım,19.0
gür kabarık zor sekil alan saclar için yorum yapacağım öncelikle urunun mantığı güzel gür kabaran saçlara göre duzlestiriciden saçım çok yiprandigi için urunu aldım yıpratıyor saclarım çok koptu döküldü tek kullanımda saçı olanlara tavsiye ederim gür saçlılara tavsiye etmiyorum kabartıyor fırçanın yukarısından hava verdiği için dümdüz olmuyor sac maalesef iade,3.0
ürün sadece kurutma işlevinde yazık şekli verirsen ver kalıcı olmuyor hemen bozuluyor duştan kurutma kullanamayan varsa kurutur düzleştirme görebilirsiniz kabarık şekilde iade etmek zorunda kaldım,-2.0
i̇nce telli saçlar tercih etmesin düzleştirmiyor üstüne kabarık oluyor sadece kurutma makinası olarak kullanılır başka şekilde kullanamıyorum,1.0
ürünü özellikle Hepsiburada satıcısı olarak seçip indirimden aldım günde elime ulaştı arızalı ürün gönderilmiş başlıkların hangisini takarsam takayım anında yerinden çıkıyor aşağıda çalışınca mavi renk yanması gereken ışık yanmıyor kullanılmış arızalı ürün gönderildiğini düşünüyorum yeni ürün talebinde bulundum güncellemeleri yazacağım,4.0
ürünün kutusunun güvenlik bandrollü yoktu ürün kullanılmamış görünse orijinalliği konusunda şüpheye düşürüyor satıcı Hepsiburada düşündürüyor performansını değerlendirmedim,1.0
eksik parça gönderdiler i̇nce fırçası eksikti bildirmeme yollanmadı talep değerlendiriliyor olarak kalmış geri yollama ihtimali olur kullanamıyorum mağdur ediliyorum resmen,1.0
kargo çok hızlı geldi ürünün performansini beğenmedim normalde çok çabuk şekil alan saçım pek değişiklik yapmadı saçımda duzlestirici bu etki beklemiyordum fönü yetersiz geldi,0.0
başta çok iyiydi sonradan aşırı ısınma sorunu ortaya çıktı saçlarımı yakacak kullanamıyorum sonrasında başka yorumlara baktım benzer sorunlar olduğunu defalarca servise yollandigi halde düzenlediğini gördüm hayal kırıklığına uğradım,-2.0
ürünü kardeşlerimin isteği üzerine aldım beğenmediler çok fazla ısınıyor saçı yakıp yolduğunu söylediler ürün çok ısındığı saça şekil vermekte aşırı zorlandıklarını ellerini yaktıklarını söylediler,2.0
başta çok iyiydi sonradan aşırı ısınma sorunu ortaya çıktı saçlarımı yakacak kullanamıyorum sonrasında başka yorumlara baktım benzer sorunlar olduğunu defalarca servise yollandigi halde düzenlediğini gördüm hayal kırıklığına uğradım,-2.0
pek işe yaramıyor uzun zamandır almak konusunda kararsızdım aldım işe yaramadığını gördüm en pratik iyi düzleştiriciymiş arkadaşlar,-1.0
değişik bu koku geliyor plakalar pek sağlam durmuyor sanki hemen düşecek üst seviye başarı beklemek imkansız özellikle dalgalı yoğun saçlarda sağ store arkadaşlar,4.0
yazık işime yaramadı saçınız 2 tutamsa düz alın aksi takdirde yoğun saçınız hiçbir işlevi yok dalga yapabildim düzleştirebildim dalga yapmaya çalışırken saçıma çok fena dolandı zor çıkardım,-2.0
dalgalı saçlar duzlesmiyor kabarıyor düz saçlarda kurutma şekil verme iyi,-1.0
ürünü çok hevesli şekilde aldım maalesef sadece 1 kere kullanabildim taktığım başlık çıkmadı mecburen iade ettim sanırım bendeki üretim hatası şeydi satıcınızın Hepsiburada olmasına dikkat edin,-5.0
saça dolaşıyor beğenmedim,
saçları koparıyor,
düzleştirmek iyi sacım kuru olduğundan iyi gelmedi saçıma,1.0
kıvırcık gür saça sahibim kurutma olarak kullanıyorum saçıma etkisi olmadı,4.0
kullanılmış ürün geldi kutusunun içine rastgele atılmış fırçaları saç kepek dolu tavsiye etmiyorum açarken tiksindim i̇ade sürecinin başlatılmasını istiyorum,6.0
kötü arkadaşlar saçınız aşama aşama yanıyor bebek saçlarım sertleşti uçları çatallaştı full kırık mecbur kestiricem büyük kısmını full yandı güçsüzleşti onurumda düzleştiricimi kullanmaya devam edi'ce isısı çok yüksek olduğu saçla uzun süre temas ettiği ısı koruyucu kullansanız dahi saçı yakıyor üst kısımlarınız kabarık kalıyor lütfen almayın ürünü pişman olursunuz saçıma bakınca ağlayasım geliyor,-4.0
13 ekim 2023 te satın aldım dyson pahalı almak istemedim ürünü tercih ettim ürünü beğenmedim saçlarım ince telli çok hafifçe dalgalı bildiğiniz kısa saçlarımı yoldu anlamadım insanlar neyini öve öve bitiremedi aşırı derecede ısınıyor memnun kalmadım 2 gün tyson sipariş verdim verdiğim para helal olsun tyson yüzde milyon fark yaratıyor aşırı memnunum 7 dakikada saçlarım parlak yumuşak kuaförden çıkmış tek yolma yapmıyor tyson pahalı tercih ederseniz saçlarınızdan olursunuz boşuna para verdim cihaza almayın,5.0
memnun kalmadım üflemesi yetersiz ısısı çok yüksek nedenle saçları çok yıpratabilir isı koruyucu kozmetikler kullanmak şart saçları yağlandırıyor oluyor saçları sık yıkamak gerekiyor hayatımızı pratik hale getirmek amacındayken çok fazla zaman para harcamak zorunda kalıyor başka ürünlere bağımlı hale getiriliyoruz satıcı Hepsiburada iade talebini reddediyor denemeden emin olmadan almamanızı tavsiye ederim,-1.0
ürünün başlıkları oturmuyor tam fön çekileceği sırada yerinden çıkıyor buka'dan kafa yorup makine yapılıyor hikmet işlev kısmı sorunlu makineyi ortaya çıkaran mühendisler zeka mantıksız yararsız ürüne imza atıyor hayretler içerisindeyim ürün iade biraz fazla verip sorunsuz olanından alın almayacağım marka oldu satıcının iade alması evden kargonun alınması güzel ürün resmen işlevsiz kullanışsız ürün,1.0
malasef ürünüm tek saç tutamından kitlemeye alıyor 10 de açılıyor servise gönderdim sıkıntı yok rapor verdi arzumu arayıp başka servise yada genel merkezin incelemesini takip ettim hizmet olmadığını söylediler kullanamıyorum,-1.0
ürünü annemlere gittiğimde kullanmak satın aldım saçı yolmak suretiyle fönlüyor ayrıca sıcak ayarı çok sıcak yaparken baş kısmından rahatça tutup şekillendiremiyorsunuz fırça kılları dandik ilk uygulamada yamuldular kesinlikle tyson olamaz i̇ade,2.0
ürünü Hepsiburada satıcısından aldım hepsijet geldi üründen çok memnun kaldım ürün kötü halde geldi kolinin içindeki paketi yırtılmış ürünün içi görünüyordu orjinal kutusu yırtık geldiği iade almazlar mecbur açıp baktım ürünü tavsiye ederim başka satıcıdan almanızı öneririm elektronik eşyalar varsa kargoda özenli taşınmalıydı umarım yorumu onaylarsınız istediğiniz oldu bence,-3.0
ürünün başlığı sürekli çıkıyor yeni almama ayrıca kesinlikle dalgalı kalın telli saçlara göre şekil veremiyorsunuz sadece kabartmış kurutmuş oluyorsunuz i̇nce telli saçı olan arkadaşım aldı hiçbir etkisi olmadı kısacası vasat bizimkiler hatalı değişim yaptık aynı yorumlara güvenerek almıştım inanın gerek yok boşuna almayın bebekler,-5.0
ürünün kargolamasi çok kötüydü fotolardaki yırtık geldi,0.0
09.05 gecesi sipariş verdim 11.05 günü elime ulaştı sağlam kaliteli orijinal duruyor paketleme çok sağlamdı,5.0
dışarıya göre çok uygundu fiyatı bumarkayı seviyorum,0.0
ürün kaliteli sağlam ulaştı memnun kaldım tekradn set halini sipariş verdim almak isteyenler gönül rahatlığıyla alabilirler,3.0
güzel beğendim,1.0
güzel kalem kalitesinin sağlamlık derecesi kullanmaya bağlı tavsiye ediyorum,0.0
harika ürün kesinlikle tavsiye ediyorum,4.0
ürünler güzel kalemler kağıda vs sarılmadan öylece kutuya konulmuş kargoda birbirlerine çarpa çarpa sallana sallana gelmişler tanesinin yazısı sanırım sırf nedenle silik şekilde geldi,2.0
ürün rengi farklı modeli farklı kalem lazım iade edemiyorum yanlış ürün göndermişler olmaz,0.0
ürünler güzel yalnız paketlemeyi beğenmedim ürünün kutusunda gönderilseydi iyi olurdu yanındaki hediye teşekkürler,3.0
farklı kalem gönderildi,0.0
3 gün bozulan kalem üretmişler,-2.0
eski model urun geldi resimdeki değil,-1.0
çok kısa sürede bozuldu maalesef,-1.0
görseldekinin aynısı rezalet 2 tane aldım,-2.0
kalemden tane sipariş etmiştim orjinal olmadiklari belli tanesinin uç kısmı emaneten takılmış kalemler çizik ayrıca paketleme fazlasıyla özensiz sadece kısımları eğilmesin kartonla sarılmış öylece poşete konmuş kalemler herhangi darbede kirulavilcek durumdaydı ucuz kanıp almayın,-4.0
bordo istedim açık mavi geldi değiştirmek istedim stok tükenmişi yanlışlık olmuştur diyeceğim yanlışlık olmadı özenli olunmasını isterdim,-5.0
rotring 0.7 faber hastellin 0.5 farklı ürününü gönderdi satıcı,0.0
ürün dandik verdiğim para çöp oldu i̇lk son alışverişimdi beğenmedim,0.0
